,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
28,rVFVnbNsB5aIMir_DpSHOA9N5gXAe4AzY-vO8eT-6zA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks Equity Research,2021-07-22T19:03:39Z,https://www.zacks.com/stock/news/1766273/valero-energy-vlo-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,['VLO'],Valero Energy (VLO) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/amp/stock/news/1766273/valero-energy-vlo-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,https://staticx-tuner.zacks.com/images/default_article_images/default11.jpg,
29,nncpfHL1La61nczplbvFMYTWQERm6Mf1ieF4X9Hj-Mo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero (VLO) Gears Up for Q2 Earnings: What's in the Cards?,Zacks Equity Research,2021-07-26T11:55:00Z,https://www.zacks.com/stock/news/1767429/valero-vlo-gears-up-for-q2-earnings-whats-in-the-cards,"['COP', 'EPD', 'VLO', 'OVV']",Improving refined petroleum product demand is likely to have aided Valero???s (VLO) second-quarter earnings.,https://www.zacks.com/amp/stock/news/1767429/valero-vlo-gears-up-for-q2-earnings-whats-in-the-cards,https://staticx-tuner.zacks.com/images/articles/main/6c/1976.jpg,
30,B4BjTv0w1R3Z1jfVdAKPKYPxVarkCAs3Ww8BXn03e5M,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Tops Q2 Earnings and Revenue Estimates,Zacks Equity Research,2021-07-29T11:45:07Z,https://www.zacks.com/stock/news/1770191/valero-energy-vlo-tops-q2-earnings-and-revenue-estimates,['VLO'],"Valero Energy (VLO) delivered earnings and revenue surprises of 220.00% and 22.47%, respectively, for the quarter ended June 2021. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/amp/stock/news/1770191/valero-energy-vlo-tops-q2-earnings-and-revenue-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default19.jpg,
31,aoBc5R6vqJxA5fWkTdxb59pb891RFme13vY0uGBoRpU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero (VLO) Q2 Earnings & Revenues Beat on Refinery Throughput,Zacks Equity Research,2021-07-29T13:38:00Z,https://www.zacks.com/stock/news/1770504/valero-vlo-q2-earnings-revenues-beat-on-refinery-throughput,"['VLO', 'CLR', 'PDCE', 'WLL']",Increased refinery throughput and higher renewable diesel sales volumes drive Valero's (VLO) Q2 earnings.,https://www.zacks.com/amp/stock/news/1770504/valero-vlo-q2-earnings-revenues-beat-on-refinery-throughput,https://staticx-tuner.zacks.com/images/articles/main/6c/1976.jpg,
32,GnmHcNygRUV9TXuskLFMj99iTPhzsqdK0Aww22fwLvE,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Valero Energy (VLO) Q2 2021 Earnings Call Transcript,newsfeedback@fool.com (Motley Fool Transcribing),2021-07-30T03:02:41Z,https://www.fool.com/earnings/call-transcripts/2021/07/29/valero-energy-vlo-q2-2021-earnings-call-transcript/,['VLO'],"VLO earnings call for the period ending June 30, 2021.",https://www.fool.com/amp/earnings/call-transcripts/2021/07/29/valero-energy-vlo-q2-2021-earnings-call-transcript/,https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,['earningscall-transcripts']
33,YvYTok_OuDiNp1tx-P0j9BDmEBf1g2eE0SLD7Bz8ji0,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",12 Reasons I'm Not A Dividend Investor,Cory Cramer,2021-07-30T13:52:25Z,https://seekingalpha.com/article/4443031-12-reasons-im-not-a-dividend-investor,"['AMLP', 'AZO', 'BRK.A', 'BRK.B', 'CPRT', 'DIV', 'DLTR', 'ENB', 'ENBA', 'EPD', 'ET', 'FFIV', 'GEO', 'GOOG', 'GOOGL', 'HFC', 'KIM', 'KMI', 'MNST', 'NOBL', 'PSX', 'QQQ', 'SDIV', 'SKT', 'SPG', 'SPY', 'VIG', 'VLO', 'VNQ']",Dividend and income investing is more popular than ever. But I've found there are many drawbacks to the strategy. Read why I rarely pay attention to dividends.,https://seekingalpha.com/amp/article/4443031-12-reasons-im-not-a-dividend-investor,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/508460446/medium_image_508460446.jpg,
34,igzDED14FtbdQqIU3dpDLi-VUaWleITFlBK-qii9moA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why Investors Should Focus on These 3 Refining & Marketing Stocks,Nilanjan Choudhury,2021-08-11T12:03:00Z,https://www.zacks.com/commentary/1777981/why-investors-should-focus-on-these-3-refining-marketing-stocks,"['HFC', 'VLO', 'INT', 'MUSA', 'MPC', 'PSX']","Gasoline demand is ticking up on relaxation of coronavirus curbs in the U.S. and rest of the world. The Zacks Oil and Gas - Refining & Marketing industry players like HollyFrontier (HFC), Murphy USA (MUSA) and World Fuel Services (INT) should benefit.",https://www.zacks.com/amp/commentary/1777981/why-investors-should-focus-on-these-3-refining-marketing-stocks,https://staticx-tuner.zacks.com/images/articles/main/b8/2880.jpg,
35,TEitcY4Yd9_EtnlkT53Mm6J7DmJaF9IB3Y2JiZg2tpk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",New Strong Sell Stocks for August 11th,Zacks Equity Research,2021-08-11T13:32:00Z,https://www.zacks.com/stock/news/1778381/new-strong-sell-stocks-for-august-11th,"['VLO', 'ICAD', 'PETQ', 'FSLY', 'LGO']","FSLY, LGO, PETQ, VLO, and ICAD have been added to the Zacks Rank #5 (Strong Sell) List on August 11, 2021",https://www.zacks.com/amp/stock/news/1778381/new-strong-sell-stocks-for-august-11th,https://staticx-tuner.zacks.com/images/articles/main/6c/1976.jpg,
36,CrVbbc1mJAACRal6alDpV-2MhIwkEb2z-IvrjrRY7dQ,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Kiplinger Exceptional August 2021 Dividends Features 13 Ideal Dogs,Fredrik Arnold,2021-08-18T08:08:54Z,https://seekingalpha.com/article/4450290-kiplinger-exceptional-august-2021-dividends-features-13-ideal-dogs,"['BEN', 'CVX', 'EIX', 'EPD', 'FLO', 'GLPI', 'HBAN', 'KMI', 'MDC', 'MO', 'MPW', 'MRK', 'NEM', 'RGR', 'ROIC', 'UNM', 'VALE', 'VLO', 'WMB', 'XOM']","This article is based on five Kiplinger investing articles, aimed at finding the Best-Buy, U.S. Infrastructure, Value, Growth, Small-Cap High-Q Dividend, Housing, and Cash-Flow stocks.",https://seekingalpha.com/amp/article/4450290-kiplinger-exceptional-august-2021-dividends-features-13-ideal-dogs,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1245081936/medium_image_1245081936.jpg,
37,MJx7yfNMfPbfKvW_RZAP5dVGSMLxg-qe2qxTSMDPzDg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",INT vs. VLO: Which Stock Is the Better Value Option?,Zacks Equity Research,2021-08-19T15:40:08Z,https://www.zacks.com/stock/news/1784131/int-vs-vlo-which-stock-is-the-better-value-option,"['INT', 'VLO']",INT vs. VLO: Which Stock Is the Better Value Option?,https://www.zacks.com/amp/stock/news/1784131/int-vs-vlo-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default21.jpg,
38,YzzjW3qWTHRNTDF65BtqbELGGD1_L7BKt2BKeUorIwo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Oil & Gas Stock Roundup: Eni's Angola Start-Up, SilverBow's Acquisition & More",Nilanjan Choudhury,2021-08-25T12:00:00Z,https://www.zacks.com/stock/news/1786359/oil-gas-stock-roundup-enis-angola-start-up-silverbows-acquisition-more,"['COP', 'OXY', 'E', 'VLO', 'SNP', 'TRP', 'SBOW']","Apart from Eni (E) and SilverBow Resources (SBOW) there were news from Sinopec (SNP), TC Energy (TRP) and ConocoPhillips (COP) during the week.",https://www.zacks.com/amp/stock/news/1786359/oil-gas-stock-roundup-enis-angola-start-up-silverbows-acquisition-more,https://staticx-tuner.zacks.com/images/articles/main/ad/946.jpg,
39,z_kKAlSkcFQwmLpd7GDE-dj5pX-qg99Gv9R5tAoadQU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil Majors Impose COVID-19 Vaccine Mandates for Workers,Urbashi Dutta,2021-08-25T13:01:00Z,https://www.zacks.com/stock/news/1786450/us-oil-majors-impose-covid-19-vaccine-mandates-for-workers,"['AMZN', 'CVX', 'SLB', 'HES', 'VLO', 'PXD', 'FB']","Oil majors like Chevron, Schlumberger and Hess mandate inoculation as a new safety measure, owing to the resurgence of coronavirus cases.",https://www.zacks.com/amp/stock/news/1786450/us-oil-majors-impose-covid-19-vaccine-mandates-for-workers,https://staticx-tuner.zacks.com/images/articles/main/d6/2257.jpg,
40,k9Nzko3C5yy9j8bHT8NBmeOXgP_74D9-aliz1zw3xog,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Dividend Champion And Contender Highlights: Week Of August 29,Justin Law,2021-08-29T06:28:54Z,https://seekingalpha.com/article/4452421-dividend-champion-and-contender-highlights-week-of-august-29,"['ABC', 'ABR', 'AFL', 'AGO', 'AIT', 'AJG', 'ALE', 'AROW', 'ASB', 'ASH', 'ATO', 'AVY', 'AWK', 'AWR', 'BAH', 'BKH', 'BLK', 'BMTC', 'CASS', 'CBSH', 'CCOI', 'CHD', 'CHE', 'CHRW', 'CLDB', 'CMI', 'CMS', 'CMSA', 'CMSC', 'CMSD', 'CNI', 'CSL', 'DCI', 'DFS', 'EBMT', 'EBTC', 'EMCF', 'ENB', 'ENBA', 'FAF', 'FLO', 'FMBH', 'FRME', 'GPC', 'GS', 'GWW', 'HD', 'HGH', 'HIG', 'HNI', 'HOMB', 'HON', 'HPQ', 'HY', 'IBOC', 'JNJ', 'K', 'KLAC', 'KR', 'LFUS', 'LHX', 'LIN', 'LMT', 'LNN', 'LYB', 'MATX', 'MBWM', 'MCD', 'MCHP', 'MCK', 'MGA', 'MGEE', 'MNRO', 'MO', 'MOFG', 'MSEX', 'NDSN', 'NP', 'NRIM', 'O', 'ORI', 'PEG', 'PEP', 'PFE', 'PFG', 'PII', 'PRGO', 'QCOM', 'RGA', 'RZA', 'RZB', 'SBSI', 'SJM', 'SJW', 'SLGN', 'SMBC', 'SO', 'SOJB', 'SOJC', 'SOJD', 'SOJE', 'SOLN', 'STE', 'SWK', 'SWX', 'SXT', 'TFC', 'TPL', 'V', 'VLO', 'WCN', 'WEC', 'WM', 'WMT', 'WSM', 'WTRG']",A weekly summary of dividend activity for Dividend Champions and Contenders. Companies which changed their dividends. Companies with upcoming ex-dividend dates.,https://seekingalpha.com/amp/article/4452421-dividend-champion-and-contender-highlights-week-of-august-29,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/medium_image_1072593728.jpg,
41,f53EoUJEjUsfPgDZf9nrS0aDDsEl_wExhb6Hcf95ahw,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",How To Retire With A Million In 10 Years And Live Off Dividends,Financially Free Investor,2021-09-04T13:30:00Z,https://seekingalpha.com/article/4453227-how-to-retire-with-a-million-in-10-years-and-live-off-dividends,"['AAPL', 'ABBV', 'BTI', 'CLX', 'D', 'DEA', 'ENB', 'HD', 'JNJ', 'LMT', 'MAIN', 'MMM', 'MSFT', 'NNN', 'PEP', 'PFF', 'PRU', 'QQQ', 'TLT', 'TXN', 'UL', 'USB', 'V', 'VLO', 'VZ']","If you are 50 or older and haven't done retirement planning, there's no better time to do this than now. In fact, it's never too early.",https://seekingalpha.com/amp/article/4453227-how-to-retire-with-a-million-in-10-years-and-live-off-dividends,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1193547242/medium_image_1193547242.jpg,
42,MxgbPCIbyKUGiTVtGlHvZH9X6ldprbVQpq1yco5Jf1k,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Morgan Stanley Initiates Coverage Of Oil Refiners, Names HollyFrontier, Valero & Marathon Top Picks",Wayne Duggan,2021-09-07T17:15:11Z,https://www.benzinga.com/analyst-ratings/analyst-color/21/09/22829195/morgan-stanley-initiates-coverage-of-oil-refiners-names-hollyfrontier-valero-marath,"['DK', 'VLO', 'HFC', 'MPC', 'PSX', 'PBF']","Energy stocks traded lower on Tuesday, but one Wall Street firm says now is the perfect time to pull the trigger on a handful of oil refiners.
The Analyst: Morgan Stanley analyst Connor Lynagh initiated coverage of the following stocks:

HollyFrontier Corp (NYSE: HFC) initiated at Overweight with a $40 price target.
Marathon Petroleum Corp (NYSE: MPC) initiated at Overweight with a $75 price target.
Valero Energy Corporation (NYSE: VLO) initiated at Overweight with an $80 price target.
Phillips 66 (NYSE: PSX) initiated at Equal Weight with an $80 price target.
PBF Energy Inc (NYSE: PBF) initiated at Equal Weight with a $12 price target.
Delek US Holdings Inc (NYSE: DK) initiated at Underweight with a $20 price target.
Related Link:",https://www.benzinga.com/amp/content/22829195,https://cdn2.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/oil-5086759_1280_21.png?width=720,"['Analyst Color', 'Price Target', 'Initiation', 'Commodities', 'Small Cap', 'Markets', 'Analyst Ratings']"
43,muFyydvJfau7CvcTTwfEbHFyc6rSH2C-V06d4oGu7VY,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Wall Street sees as much as 56% upside for its 20 favorite stocks,MarketWatch,2021-09-08T11:01:00Z,https://www.marketwatch.com/story/wall-street-sees-as-much-as-56-upside-for-its-20-favorite-stocks-11631025329,"['MU', 'FANG', 'GM', 'NWSA', 'GPN', 'ATVI', 'ALK', 'PXD', 'LUV', 'LW', 'COP', 'CNC', 'VRTX', 'FDX', 'DVN', 'VLO', 'MA', 'ZBH', 'SLB', 'TMUS']","Stocks favored by analysts include Micron, GM, Activision Blizzard and Southwest Airlines.",https://www.marketwatch.com/amp/story/wall-street-sees-as-much-as-56-upside-for-its-20-favorite-stocks-11631025329,https://images.mktw.net/im-396894/social,
44,0tTllZgS3bZVNXXALU3mlcSGR-1eBI3K2nyTCfwtvUI,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Eni's Oil Find & Shell's Timi FID Dominate Oil & Gas Stock Roundup,Nilanjan Choudhury,2021-09-09T11:41:00Z,https://www.zacks.com/stock/news/1794134/enis-oil-find-shells-timi-fid-dominate-oil-gas-stock-roundup,"['CVX', 'RDS.A', 'PBR', 'E', 'VLO', 'FTI', 'TTE']","Apart from Eni (E) and Royal Dutch Shell (RDS.A) there was news from Chevron (CVX), TechnipFMC (FTI) and Petrobras (PBR) during the week.",https://www.zacks.com/amp/stock/news/1794134/enis-oil-find-shells-timi-fid-dominate-oil-gas-stock-roundup,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,
45,YuD-FDrjo0MbNxU0Mxrtn1h0H6gsdtHqPkvSquFtXq8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Shell (RDS.A) to Mandate COVID-19 Vaccines for Offshore Workers,Zacks Equity Research,2021-09-10T12:42:00Z,https://www.zacks.com/stock/news/1794737/shell-rdsa-to-mandate-covid-19-vaccines-for-offshore-workers,"['CVX', 'RDS.A', 'VLO', 'PXD']","Shell (RDS.A) is considering imposing a vaccine mandate for specific operations, which would include offshore operations, mainly in the Gulf of Mexico.",https://www.zacks.com/amp/stock/news/1794737/shell-rdsa-to-mandate-covid-19-vaccines-for-offshore-workers,https://staticx-tuner.zacks.com/images/articles/main/f8/2860.jpg,
46,-BSDT7H0A4wZWmr4viqQmpM_7KjOKU1xjIdCW3tog7M,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Energy stocks are on a big run — and still have some catching up to do,MarketWatch,2021-09-11T14:12:00Z,https://www.marketwatch.com/story/energy-stocks-are-on-a-big-run-and-still-have-some-catching-up-to-do-11631277434,"['AMLP', 'WMB', 'LNG', 'COP', 'FANG', 'BKR', 'VLO', 'DVN', 'MPC', 'TRGP', 'PXD', 'SLB', 'EOG', 'PSX', 'EQT', 'HAL', 'DTM', 'CVX', 'HES', 'XEC', 'NOV', 'MRO', 'APA', 'COG', 'OXY', 'HFC', 'XOM', 'CLR', 'KMI', 'OKE', 'AM']",Energy stocks have lagged behind commodities prices as the world economy has rebounded.,https://www.marketwatch.com/amp/story/energy-stocks-are-on-a-big-run-and-still-have-some-catching-up-to-do-11631277434,https://images.mktw.net/im-398845/social,
47,rrIe5bYC8FVmz_qLn2a0VBGS_-wCnu-DYPljY0XXU_M,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Markets Close at Session Highs; Oracle (ORCL) Posts Mixed Q1,Mark Vickery,2021-09-13T22:00:00Z,https://www.zacks.com/stock/news/1795834/markets-close-at-session-highs-oracle-orcl-posts-mixed-q1,"['NKE', 'VLO', 'EOG', 'ORCL', 'CNK', 'AMC']","For the Dow and the S&P, they have each finally snapped a five-session losing streak.",https://www.zacks.com/amp/stock/news/1795834/markets-close-at-session-highs-oracle-orcl-posts-mixed-q1,https://staticx-tuner.zacks.com/images/articles/main/8d/526.jpg,
48,Wa_UBCX_TV0K3ditBtyvkyVitZxlQFYC_QSyTZjIr-A,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",ExxonMobil & Chevron Highlight the Oil & Gas Stock Roundup,Nilanjan Choudhury,2021-09-14T11:24:00Z,https://www.zacks.com/stock/news/1795937/exxonmobil-chevron-highlight-the-oil-gas-stock-roundup,"['WMB', 'CVX', 'XOM', 'RIG', 'VLO', 'SU', 'ENB']","Apart from ExxonMobil (XOM) and Chevron (CVX) there was news from The Williams Companies (WMB), Enbridge (ENB) and Suncor Energy (SU) during the week.",https://www.zacks.com/amp/stock/news/1795937/exxonmobil-chevron-highlight-the-oil-gas-stock-roundup,https://staticx-tuner.zacks.com/images/articles/main/d4/1323.jpg,
